contestId,index,name,type,rating,tags,solvedCount
1166,D,Cute Sequences,PROGRAMMING,2200.0,"['binary search', 'brute force', 'greedy', 'math']",1931
1166,C,A Tale of Two Lands,PROGRAMMING,1500.0,"['binary search', 'sortings', 'two pointers']",8357
1166,B,All the Vowels Please,PROGRAMMING,1100.0,"['constructive algorithms', 'math', 'number theory']",10956
1166,A,Silent Classroom,PROGRAMMING,900.0,"['combinatorics', 'greedy']",13520
1165,F2,Microtransactions (hard version),PROGRAMMING,2000.0,"['binary search', 'greedy', 'implementation']",1941
1165,F1,Microtransactions (easy version),PROGRAMMING,2000.0,"['binary search', 'greedy']",1704
1165,E,Two Arrays and Sum of Functions,PROGRAMMING,1600.0,"['greedy', 'math', 'sortings']",7406
1165,D,Almost All Divisors,PROGRAMMING,1600.0,"['math', 'number theory']",14021
1165,C,Good String,PROGRAMMING,1300.0,['greedy'],12213
1165,B,Polycarp Training,PROGRAMMING,1000.0,"['data structures', 'greedy', 'sortings']",19569
1165,A,Remainder,PROGRAMMING,1100.0,"['implementation', 'math']",13139
1163,F,Indecisive Taxi Fee,PROGRAMMING,3000.0,"['data structures', 'graphs', 'shortest paths']",686
1163,E,Magical Permutation,PROGRAMMING,2400.0,"['bitmasks', 'brute force', 'constructive algorithms', 'data structures', 'graphs', 'math']",606
1163,D,Mysterious Code,PROGRAMMING,2100.0,"['dp', 'strings']",1173
1163,C2,Power Transmission (Hard Edition),PROGRAMMING,1900.0,"['data structures', 'geometry', 'implementation', 'math']",3115
1163,C1,Power Transmission (Easy Edition),PROGRAMMING,1900.0,"['brute force', 'geometry']",2853
1163,B2,Cat Party (Hard Edition),PROGRAMMING,1600.0,"['data structures', 'implementation']",6380
1163,B1,Cat Party (Easy Edition),PROGRAMMING,1500.0,"['data structures', 'implementation']",6378
1163,A,Eating Soup,PROGRAMMING,900.0,"['greedy', 'math']",12079
1162,B,Double Matrix,PROGRAMMING,1400.0,"['brute force', 'greedy']",5319
1162,A,Zoning Restrictions Again,PROGRAMMING,800.0,['implementation'],7693
1160,A2,Collaboration,PROGRAMMING,,['*special'],0
1159,B,Expansion coefficient of the array,PROGRAMMING,1300.0,"['implementation', 'math']",6778
1159,A,A pile of stones,PROGRAMMING,800.0,"['implementation', 'math']",11930
1158,F,Density of subarrays,PROGRAMMING,3500.0,"['dp', 'math']",351
1158,E,Strange device,PROGRAMMING,3400.0,"['binary search', 'interactive', 'math', 'trees']",140
1158,D,Winding polygonal line,PROGRAMMING,2600.0,"['constructive algorithms', 'geometry', 'greedy', 'math']",601
1158,C,Permutation recovery,PROGRAMMING,2100.0,"['constructive algorithms', 'data structures', 'dfs and similar', 'graphs', 'greedy', 'math', 'sortings']",1625
1158,B,The minimal unique substring,PROGRAMMING,2200.0,"['constructive algorithms', 'math', 'strings']",1986
1158,A,The Party and Sweets,PROGRAMMING,1500.0,"['binary search', 'constructive algorithms', 'greedy', 'implementation', 'math', 'sortings', 'two pointers']",6480
1157,G,Inverse of Rows and Columns,PROGRAMMING,2200.0,"['brute force', 'constructive algorithms']",840
1157,F,Maximum Balanced Circle,PROGRAMMING,2000.0,"['constructive algorithms', 'dp', 'greedy', 'two pointers']",2067
1157,E,Minimum Array,PROGRAMMING,1700.0,"['binary search', 'data structures', 'greedy']",7496
1157,D,N Problems During K Days,PROGRAMMING,1900.0,"['constructive algorithms', 'greedy', 'math']",3153
1157,C2,Increasing Subsequence (hard version),PROGRAMMING,1700.0,['greedy'],7177
1157,C1,Increasing Subsequence (easy version),PROGRAMMING,1300.0,['greedy'],11669
1157,B,Long Number,PROGRAMMING,1300.0,['greedy'],13630
1157,A,Reachable Numbers,PROGRAMMING,1100.0,['implementation'],14632
1156,G,Optimizer,PROGRAMMING,2700.0,"['graphs', 'greedy', 'hashing', 'implementation']",110
1156,F,Card Bag,PROGRAMMING,2300.0,"['dp', 'math', 'probabilities']",1219
1156,E,Special Segments of Permutation,PROGRAMMING,2200.0,"['data structures', 'divide and conquer', 'dsu', 'two pointers']",2537
1156,D,0-1-Tree,PROGRAMMING,2200.0,"['dfs and similar', 'divide and conquer', 'dp', 'dsu', 'trees']",3318
1156,C,Match Points,PROGRAMMING,2000.0,"['binary search', 'greedy', 'sortings', 'ternary search', 'two pointers']",5277
1156,B,Ugly Pairs,PROGRAMMING,1800.0,"['dfs and similar', 'greedy', 'implementation', 'sortings', 'strings']",5647
1156,A,Inscribed Figures,PROGRAMMING,1400.0,['geometry'],7562
1155,F,Delivery Oligopoly,PROGRAMMING,2800.0,"['brute force', 'dp', 'graphs']",376
1155,E,Guess the Root,PROGRAMMING,2200.0,"['brute force', 'interactive', 'math']",1327
1155,D,Beautiful Array,PROGRAMMING,1900.0,"['brute force', 'data structures', 'divide and conquer', 'dp', 'greedy']",6418
1155,C,Alarm Clocks Everywhere,PROGRAMMING,1300.0,"['math', 'number theory']",8544
1155,B,Game with Telephone Numbers,PROGRAMMING,1200.0,"['games', 'greedy', 'implementation']",11085
1155,A,Reverse a Substring,PROGRAMMING,1000.0,"['implementation', 'sortings', 'strings']",11942
1154,G,Minimum Possible LCM,PROGRAMMING,2200.0,"['brute force', 'greedy', 'math', 'number theory']",2523
1154,F,Shovels Shop,PROGRAMMING,2100.0,"['dp', 'greedy', 'sortings']",2453
1154,E,Two Teams,PROGRAMMING,1800.0,"['data structures', 'implementation', 'sortings']",5479
1154,D,Walking Robot,PROGRAMMING,1500.0,['greedy'],9145
1154,C,Gourmet Cat,PROGRAMMING,1400.0,"['implementation', 'math']",9672
1154,B,Make Them Equal,PROGRAMMING,1200.0,['math'],15592
1154,A,Restoring Three Numbers,PROGRAMMING,800.0,['math'],61192
1153,F,Serval and Bonus Problem,PROGRAMMING,2600.0,"['combinatorics', 'dp', 'math', 'probabilities']",717
1153,E,Serval and Snake,PROGRAMMING,2200.0,"['binary search', 'brute force', 'interactive']",1391
1153,D,Serval and Rooted Tree,PROGRAMMING,1900.0,"['binary search', 'dfs and similar', 'dp', 'greedy', 'trees']",4303
1153,C,Serval and Parenthesis Sequence,PROGRAMMING,1700.0,"['greedy', 'strings']",6789
1153,B,Serval and Toy Bricks,PROGRAMMING,1200.0,"['constructive algorithms', 'greedy']",8432
1153,A,Serval and Bus,PROGRAMMING,1000.0,"['brute force', 'math']",10843
1152,F2,Neko Rules the Catniverse (Large Version),PROGRAMMING,3000.0,"['bitmasks', 'dp', 'matrices']",537
1152,F1,Neko Rules the Catniverse (Small Version),PROGRAMMING,2800.0,"['bitmasks', 'dp', 'matrices']",466
1152,E,Neko and Flashback,PROGRAMMING,2400.0,"['constructive algorithms', 'dfs and similar', 'graphs']",915
1152,D,Neko and Aki's Prank,PROGRAMMING,2100.0,"['dp', 'greedy', 'trees']",2167
1152,C,Neko does Maths,PROGRAMMING,1800.0,"['brute force', 'math', 'number theory']",6005
1152,B,Neko Performs Cat Furrier Transform,PROGRAMMING,1300.0,"['bitmasks', 'constructive algorithms', 'dfs and similar', 'math']",8292
1152,A,Neko Finds Grapes,PROGRAMMING,800.0,"['greedy', 'implementation', 'math']",14297
1151,F,Sonya and Informatics,PROGRAMMING,2300.0,"['combinatorics', 'dp', 'matrices', 'probabilities']",1092
1151,E,Number of Components,PROGRAMMING,2100.0,"['combinatorics', 'data structures', 'dp', 'math']",2906
1151,D,Stas and the Queue at the Buffet,PROGRAMMING,1600.0,"['greedy', 'math', 'sortings']",7684
1151,C,Problem for Nazar,PROGRAMMING,1800.0,"['constructive algorithms', 'math']",4777
1151,B,Dima and a Bad XOR,PROGRAMMING,1600.0,"['bitmasks', 'brute force', 'constructive algorithms', 'dp']",9963
1151,A,Maxim and Biology,PROGRAMMING,1000.0,"['brute force', 'strings']",10453
1150,B,Tiling Challenge,PROGRAMMING,900.0,"['greedy', 'implementation']",10271
1150,A,Stock Arbitraging,PROGRAMMING,800.0,"['greedy', 'implementation']",11099
1149,E,Election Promises,PROGRAMMING,3200.0,"['games', 'graphs']",426
1149,D,Abandoning Roads,PROGRAMMING,3000.0,"['brute force', 'dp', 'graphs', 'greedy']",598
1149,C,Tree Generator™,PROGRAMMING,2700.0,"['data structures', 'implementation', 'trees']",1110
1149,B,Three Religions,PROGRAMMING,2200.0,"['dp', 'implementation', 'strings']",1807
1149,A,Prefix Sum Primes,PROGRAMMING,1200.0,"['constructive algorithms', 'greedy', 'math', 'number theory']",13980
1148,H,Holy Diver ,PROGRAMMING,3500.0,['data structures'],205
1148,G,Gold Experience,PROGRAMMING,3300.0,"['constructive algorithms', 'graphs', 'math', 'number theory', 'probabilities']",271
1148,F,Foo Fighters,PROGRAMMING,2700.0,"['bitmasks', 'constructive algorithms']",942
1148,E,Earth Wind and Fire,PROGRAMMING,2300.0,"['constructive algorithms', 'greedy', 'math', 'sortings', 'two pointers']",1625
1148,D,Dirty Deeds Done Dirt Cheap,PROGRAMMING,1800.0,"['greedy', 'sortings']",4729
1148,C,Crazy Diamond,PROGRAMMING,1700.0,"['constructive algorithms', 'sortings']",4902
1148,B,Born This Way,PROGRAMMING,1600.0,"['binary search', 'brute force', 'two pointers']",6988
1148,A,Another One Bites The Dust,PROGRAMMING,800.0,['greedy'],14300
1147,F,Zigzag Game,PROGRAMMING,3500.0,"['games', 'interactive']",223
1147,E,Rainbow Coins,PROGRAMMING,3000.0,['interactive'],310
1147,D,Palindrome XOR,PROGRAMMING,2400.0,"['dfs and similar', 'graphs']",706
1147,C,Thanos Nim,PROGRAMMING,2000.0,['games'],2858
1147,B,Chladni Figure,PROGRAMMING,1900.0,"['brute force', 'strings']",2447
1147,A,Hide and Seek,PROGRAMMING,1500.0,['graphs'],4711
1146,H,Satanic Panic,PROGRAMMING,2900.0,"['dp', 'geometry']",377
1146,G,Zoning Restrictions,PROGRAMMING,2700.0,"['dp', 'flows', 'graphs']",745
1146,F,Leaf Partition,PROGRAMMING,2500.0,"['dp', 'trees']",1046
1146,E,Hot is Cold,PROGRAMMING,2400.0,"['bitmasks', 'data structures', 'divide and conquer', 'implementation']",799
1146,D,Frog Jumping,PROGRAMMING,2100.0,"['dfs and similar', 'math', 'number theory']",1038
1146,C,Tree Diameter,PROGRAMMING,1700.0,"['bitmasks', 'graphs', 'interactive']",3304
1146,B,"Hate ""A""",PROGRAMMING,1100.0,"['implementation', 'strings']",7607
1146,A,"Love ""A""",PROGRAMMING,800.0,"['implementation', 'strings']",20504
1145,G,AI Takeover,PROGRAMMING,,['interactive'],148
1145,F,Neat Words,PROGRAMMING,,[],480
1145,E,Fourier Doodles,PROGRAMMING,,[],391
1145,D,Pigeon d'Or,PROGRAMMING,,['implementation'],1087
1145,C,Mystery Circuit,PROGRAMMING,,"['bitmasks', 'brute force']",752
1145,B,Kanban Numbers,PROGRAMMING,,['brute force'],1384
1145,A,Thanos Sort,PROGRAMMING,,['implementation'],8374
1144,G,Two Merged Sequences,PROGRAMMING,2400.0,"['dp', 'greedy']",1631
1144,F,Graph Without Long Directed Paths,PROGRAMMING,1700.0,"['dfs and similar', 'graphs']",9762
1144,E,Median String,PROGRAMMING,1900.0,"['bitmasks', 'math', 'number theory', 'strings']",3801
1144,D,Equalize Them All,PROGRAMMING,1400.0,"['constructive algorithms', 'greedy']",9680
1144,C,Two Shuffled Sequences,PROGRAMMING,1000.0,"['constructive algorithms', 'sortings']",14354
1144,B,Parity Alternated Deletions,PROGRAMMING,900.0,"['greedy', 'implementation', 'sortings']",16273
1144,A,Diverse Strings,PROGRAMMING,800.0,"['implementation', 'strings']",18210
1143,C,Queen,PROGRAMMING,1400.0,"['dfs and similar', 'trees']",10499
1143,B,Nirvana,PROGRAMMING,1200.0,"['brute force', 'math', 'number theory']",9540
1143,A,The Doors,PROGRAMMING,800.0,['implementation'],12707
1142,E,Pink Floyd,PROGRAMMING,3200.0,"['graphs', 'interactive']",398
1142,D,Foreigner,PROGRAMMING,2800.0,['dp'],390
1142,C,U2,PROGRAMMING,2400.0,['geometry'],1081
1142,B,Lynyrd Skynyrd,PROGRAMMING,2000.0,"['data structures', 'dfs and similar', 'dp', 'math', 'trees']",2465
1142,A,The Beatles,PROGRAMMING,1700.0,"['brute force', 'math']",3193
1141,G,Privatization of Roads in Treeland,PROGRAMMING,1900.0,"['binary search', 'constructive algorithms', 'dfs and similar', 'graphs', 'greedy', 'trees']",2125
1141,F2,Same Sum Blocks (Hard),PROGRAMMING,1900.0,"['data structures', 'greedy']",3916
1141,F1,Same Sum Blocks (Easy),PROGRAMMING,1900.0,['greedy'],3613
1141,E,Superhero Battle,PROGRAMMING,1700.0,['math'],6097
1141,D,Colored Boots,PROGRAMMING,1500.0,"['greedy', 'implementation']",7867
1141,C,Polycarp Restores Permutation,PROGRAMMING,1500.0,['math'],10984
1141,B,Maximal Continuous Rest,PROGRAMMING,900.0,['implementation'],20100
1141,A,Game 23,PROGRAMMING,1000.0,"['implementation', 'math']",27504
1140,G,Double Tree,PROGRAMMING,2700.0,"['data structures', 'divide and conquer', 'shortest paths', 'trees']",407
1140,F,Extending Set of Points,PROGRAMMING,2600.0,"['data structures', 'divide and conquer', 'dsu']",1014
1140,E,Palindrome-less Arrays,PROGRAMMING,2200.0,"['combinatorics', 'divide and conquer', 'dp']",1843
1140,D,Minimum Triangulation,PROGRAMMING,1200.0,"['dp', 'greedy', 'math']",12185
1140,C,Playlist,PROGRAMMING,1600.0,"['brute force', 'data structures', 'sortings']",8692
1140,B,Good String,PROGRAMMING,1200.0,"['implementation', 'strings']",10929
1140,A,Detective Book,PROGRAMMING,1000.0,['implementation'],11834
1139,F,Dish Shopping,PROGRAMMING,2500.0,"['data structures', 'divide and conquer']",354
1139,E,Maximize Mex,PROGRAMMING,2400.0,"['flows', 'graph matchings', 'graphs']",1471
1139,D,Steps to One,PROGRAMMING,2300.0,"['dp', 'math', 'number theory', 'probabilities']",1891
1139,C,Edgy Trees,PROGRAMMING,1500.0,"['dfs and similar', 'dsu', 'graphs', 'math', 'trees']",11131
1139,B,Chocolates,PROGRAMMING,1000.0,"['greedy', 'implementation']",14994
1139,A,Even Substrings,PROGRAMMING,800.0,"['implementation', 'strings']",16141
1138,B,Circus,PROGRAMMING,1800.0,"['brute force', 'greedy', 'math', 'strings']",3506
1138,A,Sushi for Two,PROGRAMMING,900.0,"['binary search', 'greedy', 'implementation']",16578
1137,F,Matches Are Not a Child's Play ,PROGRAMMING,3400.0,"['data structures', 'trees']",405
1137,E,Train Car Selection,PROGRAMMING,2700.0,"['data structures', 'greedy']",471
1137,D,Cooperative Game,PROGRAMMING,2400.0,"['constructive algorithms', 'interactive', 'number theory']",1320
1137,C,Museums Tour,PROGRAMMING,2500.0,"['dp', 'graphs', 'implementation']",1104
1137,B,Camp Schedule,PROGRAMMING,1600.0,"['greedy', 'hashing', 'strings']",5221
1137,A,Skyscrapers,PROGRAMMING,1600.0,"['implementation', 'sortings']",4103
1136,E,Nastya Hasn't Written a Legend,PROGRAMMING,2200.0,"['binary search', 'data structures']",1026
1136,D,Nastya Is Buying Lunch,PROGRAMMING,1800.0,['greedy'],3557
1136,C,Nastya Is Transposing Matrices,PROGRAMMING,1500.0,"['constructive algorithms', 'sortings']",7324
1136,B,Nastya Is Playing Computer Games,PROGRAMMING,1000.0,"['constructive algorithms', 'math']",11396
1136,A,Nastya Is Reading a Book,PROGRAMMING,800.0,['implementation'],15851
1133,F2,Spanning Tree with One Fixed Degree,PROGRAMMING,1900.0,"['constructive algorithms', 'dfs and similar', 'dsu', 'graphs', 'greedy']",2675
1133,F1,Spanning Tree with Maximum Degree,PROGRAMMING,1600.0,['graphs'],6818
1133,E,K Balanced Teams,PROGRAMMING,1800.0,"['dp', 'sortings', 'two pointers']",4579
1133,D,Zero Quantity Maximization,PROGRAMMING,1500.0,"['hashing', 'math', 'number theory']",10013
1133,C,Balanced Team,PROGRAMMING,1200.0,"['sortings', 'two pointers']",19941
1133,B,Preparation for International Women's Day,PROGRAMMING,1200.0,"['math', 'number theory']",11916
1133,A,Middle of the Contest,PROGRAMMING,1000.0,['implementation'],15795
1132,G,Greedy Subsequences,PROGRAMMING,2400.0,"['data structures', 'dp', 'trees']",869
1132,F,Clear the String,PROGRAMMING,2000.0,['dp'],6807
1132,E,Knapsack,PROGRAMMING,2300.0,"['dfs and similar', 'dp', 'greedy']",1337
1132,D,Stressful Training,PROGRAMMING,2300.0,"['binary search', 'greedy']",1741
1132,C,Painting the Fence,PROGRAMMING,1700.0,['brute force'],5061
1132,B,Discounts,PROGRAMMING,900.0,"['greedy', 'sortings']",12301
1132,A,Regular Bracket Sequence,PROGRAMMING,1100.0,"['greedy', 'implementation']",9191
1131,G,Most Dangerous Shark,PROGRAMMING,2700.0,"['data structures', 'dp', 'two pointers']",377
1131,F,Asya And Kittens,PROGRAMMING,1700.0,"['constructive algorithms', 'dsu']",5960
1131,E,String Multiplication,PROGRAMMING,2300.0,"['dp', 'greedy', 'strings']",1098
1131,D,Gourmet choice,PROGRAMMING,2000.0,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy']",2897
1131,C,Birthday,PROGRAMMING,1200.0,"['binary search', 'greedy', 'sortings']",14000
1131,B,Draw!,PROGRAMMING,1400.0,"['greedy', 'implementation']",9220
1131,A,Sea Battle,PROGRAMMING,800.0,['math'],12023
1130,C,Connect,PROGRAMMING,1400.0,"['brute force', 'dfs and similar', 'dsu']",8149
1130,B,Two Cakes,PROGRAMMING,1200.0,['greedy'],7618
1130,A,Be Positive,PROGRAMMING,800.0,['implementation'],11244
1129,E,Legendary Tree,PROGRAMMING,3100.0,"['binary search', 'interactive', 'trees']",360
1129,D,Isolation,PROGRAMMING,2900.0,"['data structures', 'dp']",846
1129,C,Morse Code,PROGRAMMING,2400.0,"['binary search', 'data structures', 'dp', 'hashing', 'sortings', 'string suffix structures', 'strings']",856
1129,B,Wrong Answer,PROGRAMMING,2000.0,['constructive algorithms'],2112
1129,A2,Toy Train,PROGRAMMING,1800.0,"['brute force', 'greedy']",3790
1129,A1,Toy Train (Simplified),PROGRAMMING,1700.0,"['brute force', 'greedy']",3727
1121,C,System Testing,PROGRAMMING,1600.0,['implementation'],1905
1121,B,Mike and Children,PROGRAMMING,1200.0,"['brute force', 'implementation']",8281
1121,A,Technogoblet of Fire,PROGRAMMING,1100.0,"['implementation', 'sortings']",7014
1120,F,Secret Letters,PROGRAMMING,3100.0,"['data structures', 'dp', 'greedy']",232
1120,E,The very same Munchhausen,PROGRAMMING,2600.0,['brute force'],104
1120,D,Power Tree,PROGRAMMING,2500.0,"['dfs and similar', 'dp', 'dsu', 'graphs', 'greedy', 'trees']",1163
1120,C,Compress String,PROGRAMMING,2100.0,"['dp', 'strings']",1838
1120,B,Once in a casino,PROGRAMMING,2700.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",393
1120,A,Diana and Liana,PROGRAMMING,1900.0,"['greedy', 'implementation', 'two pointers']",1589
1119,H,Triple,PROGRAMMING,3200.0,"['fft', 'math']",451
1119,G,Get Ready for the Battle,PROGRAMMING,3100.0,"['constructive algorithms', 'implementation']",398
1119,F,Niyaz and Small Degrees,PROGRAMMING,3400.0,"['data structures', 'dp', 'trees']",606
1119,E,Pavel and Triangles,PROGRAMMING,1900.0,"['brute force', 'dp', 'fft', 'greedy', 'ternary search']",4404
1119,D,Frets On Fire,PROGRAMMING,1800.0,"['binary search', 'sortings']",4428
1119,C,Ramesses and Corner Inversion,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'implementation', 'math']",6483
1119,B,Alyona and a Narrow Fridge,PROGRAMMING,1300.0,"['binary search', 'flows', 'greedy', 'sortings']",9247
1119,A,Ilya and a Colorful Walk,PROGRAMMING,1100.0,"['greedy', 'implementation']",10279
1118,F2,Tree Cutting (Hard Version),PROGRAMMING,2700.0,"['combinatorics', 'dfs and similar', 'dp', 'trees']",481
1118,F1,Tree Cutting (Easy Version),PROGRAMMING,1800.0,"['dfs and similar', 'trees']",5256
1118,E,Yet Another Ball Problem,PROGRAMMING,1700.0,"['constructive algorithms', 'implementation']",3776
1118,D2,Coffee and Coursework (Hard Version),PROGRAMMING,1700.0,"['binary search', 'greedy']",5663
1118,D1,Coffee and Coursework (Easy version),PROGRAMMING,1700.0,"['brute force', 'greedy']",5138
1118,C,Palindromic Matrix,PROGRAMMING,1700.0,"['constructive algorithms', 'implementation']",5340
1118,B,Tanya and Candies,PROGRAMMING,1200.0,['implementation'],11263
1118,A,Water Buying,PROGRAMMING,800.0,['math'],19070
1117,G,Recursive Queries,PROGRAMMING,2500.0,['data structures'],577
1117,F,Crisp String,PROGRAMMING,2500.0,"['bitmasks', 'dp']",488
1117,E,Decypher the String,PROGRAMMING,2200.0,"['bitmasks', 'chinese remainder theorem', 'constructive algorithms', 'interactive', 'math']",1402
1117,D,Magic Gems,PROGRAMMING,2100.0,"['dp', 'math', 'matrices']",3772
1117,C,Magic Ship,PROGRAMMING,1900.0,['binary search'],5789
1117,B,Emotes,PROGRAMMING,1000.0,"['greedy', 'math', 'sortings']",13129
1117,A,Best Subsegment,PROGRAMMING,1100.0,"['implementation', 'math']",10594
1116,D6,Hessenberg matrix,PROGRAMMING,,[],71
1116,D5,Creeper,PROGRAMMING,,[],141
1116,D4,TIE fighter,PROGRAMMING,,[],161
1116,D3,X-wing fighter,PROGRAMMING,,[],194
1116,D2,Pattern of increasing blocks,PROGRAMMING,,[],224
1116,D1,Block diagonal matrix,PROGRAMMING,,[],267
1116,C3,``Is the number of ones divisible by 3?'' oracle,PROGRAMMING,,[],176
1116,C2,``Is the bit string periodic?'' oracle,PROGRAMMING,,[],178
1116,C1,Alternating bits oracle,PROGRAMMING,,[],257
1116,B2,"Not A, not B or not C?",PROGRAMMING,,[],51
1116,B1,Distinguish three-qubit states,PROGRAMMING,,[],125
1116,A2,Generate equal superposition of four basis states,PROGRAMMING,,[],172
1116,A1,Generate state |00⟩ + |01⟩ + |10⟩,PROGRAMMING,,[],313
1115,U3,Block unitary,PROGRAMMING,1700.0,['*special'],194
1115,U2,Chessboard unitary,PROGRAMMING,1600.0,['*special'],226
1115,U1,Anti-diagonal unitary,PROGRAMMING,1500.0,['*special'],247
1115,G3,Palindrome checker oracle,PROGRAMMING,1600.0,['*special'],224
1115,G2,OR oracle,PROGRAMMING,1600.0,['*special'],304
1115,G1,AND oracle,PROGRAMMING,1100.0,['*special'],378
1114,F,"Please, another Queries on Array?",PROGRAMMING,2400.0,"['bitmasks', 'data structures', 'divide and conquer', 'math', 'number theory']",1709
1114,E,Arithmetic Progression,PROGRAMMING,2200.0,"['binary search', 'interactive', 'number theory', 'probabilities']",2631
1114,D,Flood Fill,PROGRAMMING,1900.0,['dp'],6200
1114,C,Trailing Loves (or L'oeufs?),PROGRAMMING,1700.0,"['brute force', 'implementation', 'math', 'number theory']",7074
1114,B,Yet Another Array Partitioning Task,PROGRAMMING,1500.0,"['constructive algorithms', 'greedy', 'sortings']",8743
1114,A,Got Any Grapes?,PROGRAMMING,800.0,"['brute force', 'greedy', 'implementation']",18061
1113,B,Sasha and Magnetic Machines,PROGRAMMING,1300.0,"['greedy', 'number theory']",7585
1113,A,Sasha and His Trip,PROGRAMMING,900.0,"['dp', 'greedy', 'math']",16637
1111,E,Tree,PROGRAMMING,2500.0,"['data structures', 'dfs and similar', 'dp', 'graphs', 'trees']",783
1111,D,Destroy the Colony,PROGRAMMING,2600.0,"['combinatorics', 'dp', 'math']",880
1111,C,Creative Snap,PROGRAMMING,1700.0,"['binary search', 'brute force', 'divide and conquer', 'math']",5977
1111,B,Average Superhero Gang Power ,PROGRAMMING,1700.0,"['brute force', 'implementation', 'math']",5848
1111,A,Superhero Transformation,PROGRAMMING,1000.0,"['implementation', 'strings']",16271
1110,H,Modest Substrings,PROGRAMMING,3500.0,"['dp', 'strings']",247
1110,G,Tree-Tac-Toe ,PROGRAMMING,3100.0,"['constructive algorithms', 'games', 'trees']",540
1110,F,Nearest Leaf,PROGRAMMING,2600.0,"['data structures', 'trees']",1591
1110,E,Magic Stones,PROGRAMMING,2200.0,"['constructive algorithms', 'math', 'sortings']",3704
1110,D,Jongmah,PROGRAMMING,2200.0,['dp'],3193
1110,C,Meaningless Operations,PROGRAMMING,1500.0,"['constructive algorithms', 'math', 'number theory']",8658
1110,B,Tape,PROGRAMMING,1400.0,"['greedy', 'sortings']",10234
1110,A,Parity,PROGRAMMING,900.0,['math'],14341
1109,F,Sasha and Algorithm of Silence's Sounds,PROGRAMMING,3200.0,"['data structures', 'trees']",243
1109,E,Sasha and a Very Easy Test,PROGRAMMING,2700.0,"['data structures', 'number theory']",476
1109,D,Sasha and Interesting Fact from Graph Theory,PROGRAMMING,2400.0,"['brute force', 'combinatorics', 'dp', 'math', 'trees']",1211
1109,C,Sasha and a Patient Friend,PROGRAMMING,2800.0,"['binary search', 'data structures', 'implementation']",230
1109,B,Sasha and One More Name,PROGRAMMING,1800.0,"['constructive algorithms', 'hashing', 'strings']",4190
1109,A,Sasha and a Bit of Relax,PROGRAMMING,1600.0,"['dp', 'implementation']",8008
1108,F,MST Unification,PROGRAMMING,2100.0,"['binary search', 'dsu', 'graphs', 'greedy']",2444
1108,E2,Array and Segments (Hard version),PROGRAMMING,2100.0,"['data structures', 'implementation']",2029
1108,E1,Array and Segments (Easy version),PROGRAMMING,1800.0,"['brute force', 'greedy', 'implementation']",4258
1108,D,Diverse Garland,PROGRAMMING,1400.0,"['constructive algorithms', 'dp', 'greedy']",14363
1108,C,Nice Garland,PROGRAMMING,1300.0,"['brute force', 'greedy', 'math']",11513
1108,B,Divisors of Two Integers,PROGRAMMING,1100.0,"['brute force', 'greedy', 'math', 'number theory']",21500
1108,A,Two distinct points,PROGRAMMING,800.0,['implementation'],20732
1107,G,Vasya and Maximum Profit,PROGRAMMING,2400.0,"['binary search', 'constructive algorithms', 'data structures', 'dp', 'dsu']",959
1107,F,Vasya and Endless Credits,PROGRAMMING,2600.0,"['dp', 'flows', 'graph matchings', 'graphs', 'sortings']",690
1107,E,Vasya and Binary String,PROGRAMMING,2400.0,['dp'],2064
1107,D,Compression,PROGRAMMING,1800.0,"['dp', 'implementation', 'math', 'number theory']",3632
1107,C,Brutality,PROGRAMMING,1300.0,"['greedy', 'sortings', 'two pointers']",9484
1107,B,Digital root,PROGRAMMING,1000.0,"['math', 'number theory']",14210
1107,A,Digits Sequence Dividing,PROGRAMMING,900.0,"['greedy', 'strings']",11753
1106,F,Lunar New Year and a Recursive Sequence,PROGRAMMING,2400.0,"['math', 'matrices', 'number theory']",876
1106,E,Lunar New Year and Red Envelopes,PROGRAMMING,2100.0,"['data structures', 'dp']",2255
1106,D,Lunar New Year and a Wander,PROGRAMMING,1500.0,"['data structures', 'dfs and similar', 'graphs', 'greedy', 'shortest paths']",13271
1106,C,Lunar New Year and Number Division,PROGRAMMING,900.0,"['greedy', 'implementation', 'math', 'sortings']",13943
1106,B,Lunar New Year and Food Ordering,PROGRAMMING,1500.0,"['data structures', 'implementation']",6638
1106,A,Lunar New Year and Cross Counting,PROGRAMMING,800.0,['implementation'],12191
1105,E,Helping Hiasat ,PROGRAMMING,2200.0,"['bitmasks', 'brute force', 'dp', 'meet-in-the-middle']",1515
1105,D,Kilani and the Game,PROGRAMMING,1900.0,"['dfs and similar', 'graphs', 'implementation', 'shortest paths']",3880
1105,C,Ayoub and Lost Array,PROGRAMMING,1500.0,"['combinatorics', 'dp', 'math']",9855
1105,B,Zuhair and Strings,PROGRAMMING,1100.0,"['brute force', 'implementation', 'strings']",9681
1105,A,Salem and Sticks ,PROGRAMMING,1100.0,"['brute force', 'implementation']",10585
1104,B,Game with string,PROGRAMMING,1200.0,"['data structures', 'implementation', 'math']",14008
1104,A,Splitting into digits,PROGRAMMING,800.0,"['constructive algorithms', 'implementation', 'math']",14995
